ST,OCCPSTEM,SEX,RAC1P,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
New York,Not working,Male,Asian alone,,0.8461538461538461,0.0,1328,2.2723307003791775,NY,1
New York,Not working,Female,Black or African American alone,,0.6363636363636364,0.0,2021,1.7077449620979048,NY,1
New York,Not working,Male,Black or African American alone,,0.8666666666666667,0.0,3107,2.677768824804361,NY,1
New York,Not working,Female,Some Other Race alone,,1.0,0.0,172,0.2784737884533381,NY,1
New York,Not working,Male,Some Other Race alone,,0.8571428571428571,0.0,1418,1.92842506115357,NY,1
New York,Not working,Female,Two or More Races,,1.0,0.0,257,0.9114920608796925,NY,1
New York,Not working,Male,Two or More Races,,0.75,0.0,372,1.3538286221085216,NY,1
New York,Not working,Female,White alone,,0.9523809523809523,0.0,2397,0.5678491164960812,NY,1
New York,Not working,Male,White alone,,0.8636363636363636,0.0,2295,0.5370406947006572,NY,1
New York,STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-1.0428243181681827,1.0,78171.15219260532,596,6.644086584029955,NY,0
New York,STEM,Female,Asian alone,0.15593266429425331,1.0,26057.050730868446,5046,1.2042563681249292,NY,0
New York,STEM,Male,Asian alone,0.1806369412972257,0.9416666666666667,43428.417884780734,11261,2.9544265455884293,NY,0
New York,STEM,Female,Black or African American alone,0.09030071681445606,0.9583333333333334,34742.73430782459,3045,0.3945179552815412,NY,0
New York,STEM,Male,Black or African American alone,0.03544391835923938,1.0,43428.417884780734,4852,0.6411732532752416,NY,0
New York,STEM,Female,Some Other Race alone,-0.08318926103892295,1.0,19108.503869303528,268,0.06652937561652411,NY,0
New York,STEM,Male,Some Other Race alone,0.417440346889301,0.96,52114.101461736886,2643,0.551120386582573,NY,0
New York,STEM,Female,Two or More Races,0.029135903298581286,1.0,39085.57609630266,1368,0.7439241229605354,NY,0
New York,STEM,Male,Two or More Races,-0.0028069880372844453,1.0,47771.25967325881,3297,1.8397655235832016,NY,0
New York,STEM,Female,White alone,0.270750690867497,0.9885057471264368,37782.723559759244,18220,0.6618141833863365,NY,0
New York,STEM,Male,White alone,0.04776162853864561,0.9691516709511568,43428.417884780734,41083,1.4740405569601747,NY,0
New York,STEM-related,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.4216735588763759,1.0,57325.51160791058,106,1.3940625448789377,NY,0
New York,STEM-related,Female,Asian alone,0.0728427429683424,0.9176470588235294,39085.57609630266,7201,2.027458093030871,NY,0
New York,STEM-related,Male,Asian alone,0.16266568207971785,0.9166666666666666,35611.30266552021,2274,0.703840200961545,NY,0
New York,STEM-related,Female,Black or African American alone,0.22631586890062574,0.9824561403508771,33179.31126397249,9047,1.3828384188849507,NY,0
New York,STEM-related,Male,Black or African American alone,0.025973738190993814,0.95,10596.5339638865,3298,0.5141532985958164,NY,0
New York,STEM-related,Female,Some Other Race alone,0.25917573919011905,0.9411764705882353,46034.122957867585,2302,0.6741729803562796,NY,0
New York,STEM-related,Male,Some Other Race alone,-0.17998036761781802,0.6,52982.6698194325,522,0.1284124660191261,NY,0
New York,STEM-related,Female,Two or More Races,-0.38784159708127436,1.0,27794.18744625968,1674,1.073953228393393,NY,0
New York,STEM-related,Male,Two or More Races,0.5171823007291111,1.0,24971.340283748927,780,0.5134823280980552,NY,0
New York,STEM-related,Female,White alone,0.07629987602514374,0.9661458333333334,34742.73430782459,39817,1.7062536867022329,NY,0
New York,STEM-related,Male,White alone,-0.12560810196389974,0.9904761904761905,27794.18744625968,10690,0.45249351411152644,NY,0
North Carolina,Non-STEM,Female,American Indian alone,-0.24607794961105045,0.8666666666666667,13218.909487459106,3551,0.9381618508338617,NC,0
North Carolina,Non-STEM,Male,American Indian alone,0.056440805149898014,0.8709677419354839,26437.818974918213,2604,1.1355166530227927,NC,0
North Carolina,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.17016217496789476,0.4444444444444444,16523.636859323884,1198,1.0900231973728411,NC,0
North Carolina,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.4381161961142596,0.5,21645.964285714286,1124,1.1355166530227927,NC,0
North Carolina,Non-STEM,Female,Asian alone,-0.08199437047251876,0.8928571428571429,15862.691384950926,8872,0.8295704665364144,NC,0
North Carolina,Non-STEM,Male,Asian alone,0.31564972126769053,0.8904109589041096,22031.515812431844,9146,0.8630794738258508,NC,0
North Carolina,Non-STEM,Female,Black or African American alone,0.07257616700273264,0.8040816326530612,14155.24890948746,78634,1.0384756866994753,NC,0
North Carolina,Non-STEM,Male,Black or African American alone,0.028008085951980753,0.695906432748538,17955.68538713195,78815,1.062087546377948,NC,0
North Carolina,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,-0.5988213219047419,1.0,52875.637949836426,208,1.1355166530227927,NC,0
North Carolina,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.43282041694576856,1.0,44063.03162486369,247,0.7790905924906385,NC,0
North Carolina,Non-STEM,Female,Some Other Race alone,0.014150414525117734,0.6666666666666666,17515.055070883314,10962,1.091697382076465,NC,0
North Carolina,Non-STEM,Male,Some Other Race alone,0.17707900017873854,0.5396825396825397,25226.08560523446,17837,1.1276772195294003,NC,0
North Carolina,Non-STEM,Female,Two or More Races,-0.154101204113934,0.8131868131868132,20268.994547437294,11217,0.9610722324723963,NC,0
North Carolina,Non-STEM,Male,Two or More Races,-0.20736537105156022,0.8333333333333334,26437.818974918213,13512,1.0502499155071516,NC,0
North Carolina,Non-STEM,Female,White alone,-0.05696027942135493,0.8417305585980285,19828.364231188654,205786,0.9734648790381243,NC,0
North Carolina,Non-STEM,Male,White alone,0.028292367438905293,0.7977755308392316,27539.394765539804,223253,0.9909681857308615,NC,0
North Carolina,Not working,Female,American Indian alone,,1.0,0.0,157,4.892993516451989,NC,1
North Carolina,Not working,Female,Black or African American alone,,0.4,0.0,735,1.1450414157397575,NC,1
North Carolina,Not working,Male,Black or African American alone,,0.75,0.0,699,1.1111597556801873,NC,1
North Carolina,Not working,Female,Some Other Race alone,,0.6666666666666666,0.0,155,1.82092500853306,NC,1
North Carolina,Not working,Female,Two or More Races,,0.0,0.0,46,0.4649272834515968,NC,1
North Carolina,Not working,Female,White alone,,0.5555555555555556,0.0,1604,0.8950694146723309,NC,1
North Carolina,Not working,Male,White alone,,0.7647058823529411,0.0,2258,1.1823178254245204,NC,1
North Carolina,STEM,Female,American Indian alone,0.5660508606185544,1.0,43622.40130861505,198,0.7783166249923976,NC,0
North Carolina,STEM,Female,Asian alone,0.009579825774742992,1.0,19828.364231188654,2599,3.615780422851217,NC,0
North Carolina,STEM,Male,Asian alone,-0.25381523372674797,0.96,71602.42639040349,2756,3.869571044200396,NC,0
North Carolina,STEM,Female,Black or African American alone,0.37737586594451983,0.9333333333333333,39656.728462377316,2658,0.5222818836706042,NC,0
North Carolina,STEM,Male,Black or African American alone,-0.44256258936804777,0.9411764705882353,29081.600872410036,1932,0.3873669632302728,NC,0
North Carolina,STEM,Male,Native Hawaiian and Other Pacific Islander alone,0.5142520802445325,1.0,47367.758996728466,113,5.303144620181785,NC,0
North Carolina,STEM,Female,Some Other Race alone,0.24815800571871144,1.0,52324.850054525625,189,0.2800517530360057,NC,0
North Carolina,STEM,Male,Some Other Race alone,-0.63625529444301,0.5,28640.9705561614,124,0.11664031943592379,NC,0
North Carolina,STEM,Female,Two or More Races,-0.8274367315462356,1.0,66094.54743729554,672,0.8566681155606628,NC,0
North Carolina,STEM,Male,Two or More Races,1.0127135032763674,0.8571428571428571,66094.54743729554,933,1.0789931379593607,NC,0
North Carolina,STEM,Female,White alone,0.10096035296292107,1.0,52875.637949836426,9245,0.6506918957583897,NC,0
North Carolina,STEM,Male,White alone,0.16300555263159106,0.9745762711864406,51774.06215921483,23408,1.5459332480675207,NC,0
North Carolina,STEM-related,Female,American Indian alone,-0.5282060304269571,1.0,41309.09214830971,392,1.7310133897902196,NC,0
North Carolina,STEM-related,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.4053841063628766,1.0,30844.12213740458,50,0.7603896386584214,NC,0
North Carolina,STEM-related,Female,Asian alone,0.8592069583114611,1.0,37068.025354416575,673,1.0518022053158147,NC,0
North Carolina,STEM-related,Male,Asian alone,0.08667316521475671,1.0,16083.006543075247,131,0.2066227561622006,NC,0
North Carolina,STEM-related,Female,Black or African American alone,0.19120668550769893,0.8461538461538461,39105.94056706653,3955,0.873011000924794,NC,0
North Carolina,STEM-related,Male,Black or African American alone,-0.018523945058365715,0.9,28585.891766630317,2818,0.6347163548302501,NC,0
North Carolina,STEM-related,Female,Some Other Race alone,-0.12233081707172114,0.5,63340.60796074155,96,0.15979786323169293,NC,0
North Carolina,STEM-related,Female,Two or More Races,-0.26622269358771045,1.0,24234.66739367503,1318,1.8874783710891805,NC,0
North Carolina,STEM-related,Male,Two or More Races,-0.3972336988224707,1.0,40758.30425299891,164,0.21306108306317528,NC,0
North Carolina,STEM-related,Female,White alone,0.042427871250099176,0.9769585253456221,38555.152671755735,23408,1.850785269790994,NC,0
North Carolina,STEM-related,Male,White alone,-0.025508163160530613,0.9420289855072463,33047.27371864777,6899,0.5118418790035378,NC,0
North Dakota,Non-STEM,Female,Alaska Native alone,,1.0,35179.74188129899,36,1.1635374191847936,ND,1
North Dakota,Non-STEM,Female,American Indian alone,-0.22509619564784425,0.75,2827.9535274356103,1217,1.1635374191847936,ND,0
North Dakota,Non-STEM,Male,American Indian alone,0.25744355387975065,0.7142857142857143,14422.562989921613,3025,1.1635374191847936,ND,0
North Dakota,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",,0.0,5655.907054871221,161,1.1635374191847934,ND,1
North Dakota,Non-STEM,Female,Asian alone,0.7269234323257984,1.0,2262.3628219484885,1625,1.045767868459784,ND,0
North Dakota,Non-STEM,Male,Asian alone,0.2812507917471012,0.75,2997.630739081747,2079,1.0271737980828815,ND,0
North Dakota,Non-STEM,Female,Black or African American alone,-0.4316133771388155,1.0,13574.17693169093,382,1.1635374191847936,ND,0
North Dakota,Non-STEM,Male,Black or African American alone,-0.47092030674810087,0.75,22962.982642777155,1074,1.1635374191847936,ND,0
North Dakota,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,0.18051774966592204,1.0,39591.34938409854,322,1.1635374191847934,ND,0
North Dakota,Non-STEM,Female,Some Other Race alone,-0.16446135250121469,1.0,16119.335106382976,798,1.1635374191847936,ND,0
North Dakota,Non-STEM,Male,Some Other Race alone,0.8704759540001955,1.0,56559.070548712196,13,0.08845606110761588,ND,0
North Dakota,Non-STEM,Female,Two or More Races,-0.3968513792468975,0.8333333333333334,11877.404815229562,481,0.3355284763956149,ND,0
North Dakota,Non-STEM,Male,Two or More Races,-0.28095011549267246,0.8,36197.80515117582,2489,1.1401750536814768,ND,0
North Dakota,Non-STEM,Female,White alone,-0.0999672990540706,0.9078947368421053,25734.377099664052,22119,0.9610621821183932,ND,0
North Dakota,Non-STEM,Male,White alone,0.07951400357359124,0.9264705882352942,32295.22928331468,28678,1.0247190402414246,ND,0
North Dakota,STEM,Male,Asian alone,-0.22268275262369652,1.0,30541.898096304587,74,0.9215180757478082,ND,0
North Dakota,STEM,Male,Some Other Race alone,0.3141401605762337,0.5,49206.391377379616,158,27.097175660265684,ND,0
North Dakota,STEM,Male,Two or More Races,-0.3651537984372844,1.0,11311.81410974244,51,0.58884299046441,ND,0
North Dakota,STEM,Female,White alone,0.14081599252293328,1.0,49206.39137737962,487,0.5333320170726886,ND,0
North Dakota,STEM,Male,White alone,0.2142299033932455,0.9285714285714286,50903.163493840984,1789,1.6111982499382536,ND,0
North Dakota,STEM-related,Female,Asian alone,0.9946726578475267,1.0,39591.34938409855,183,0.9508096447881325,ND,0
North Dakota,STEM-related,Male,Asian alone,0.4024631200177523,1.0,32804.26091825308,202,0.8057519641524081,ND,0
North Dakota,STEM-related,Female,Native Hawaiian and Other Pacific Islander alone,-0.048724769397654605,1.0,30541.89809630459,148,9.393791463261985,ND,0
North Dakota,STEM-related,Female,Two or More Races,1.0800933677761795,1.0,23754.809630459127,1187,6.684910351853705,ND,0
North Dakota,STEM-related,Female,White alone,0.06173058686391248,1.0,33935.44232922733,4173,1.4638444966650086,ND,0
North Dakota,STEM-related,Male,White alone,-0.039325328724876686,1.0,56559.070548712196,2096,0.6046551886188963,ND,0
Ohio,Non-STEM,Female,American Indian alone,-0.3158005922209581,1.0,4170.847567873303,690,1.1501487167807896,OH,0
Ohio,Non-STEM,Male,American Indian alone,-0.7613522429608985,0.8,29710.14705882353,544,1.1501487167807896,OH,0
Ohio,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",,1.0,0.0,431,0.8789257037810646,OH,1
Ohio,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.3565895774252039,0.75,11426.97963800905,473,1.1501487167807896,OH,0
Ohio,Non-STEM,Female,Asian alone,-0.09276045935135933,0.9420289855072463,11426.97963800905,8630,0.8891680933277986,OH,0
Ohio,Non-STEM,Male,Asian alone,-0.01416218781658477,0.8571428571428571,19425.865384615383,8844,0.8616616053544519,OH,0
Ohio,Non-STEM,Female,Black or African American alone,0.12219977061560151,0.8529411764705882,17140.469457013576,56508,1.0463101888056034,OH,0
Ohio,Non-STEM,Male,Black or African American alone,0.03463212251417269,0.7735191637630662,15997.771493212671,53877,1.0545525503990505,OH,0
Ohio,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,2.3710170849745644,1.0,22853.9592760181,468,1.1501487167807896,OH,0
Ohio,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.8879383855072596,1.0,6970.45757918552,394,1.1501487167807898,OH,0
Ohio,Non-STEM,Female,Some Other Race alone,0.12004576564242417,0.78125,11027.035350678734,3415,0.8527481258806766,OH,0
Ohio,Non-STEM,Male,Some Other Race alone,-0.11693994861272647,0.6486486486486487,20111.48416289593,5780,1.0439477988368349,OH,0
Ohio,Non-STEM,Female,Two or More Races,0.0400090054811774,0.9213483146067416,22853.9592760181,12501,1.0670136629667275,OH,0
Ohio,Non-STEM,Male,Two or More Races,0.004149194359000047,0.8478260869565217,22853.9592760181,12942,1.0277012353339534,OH,0
Ohio,Non-STEM,Female,White alone,-0.06733670733119507,0.9024101145792177,20568.56334841629,275258,0.9712856246065975,OH,0
Ohio,Non-STEM,Male,White alone,0.10495411250035697,0.8655761024182077,28567.44909502262,292518,1.0148536335770117,OH,0
Ohio,Not working,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",,1.0,0.0,133,38.73038216384567,OH,1
Ohio,Not working,Male,Asian alone,,0.0,0.0,252,3.506015200761152,OH,1
Ohio,Not working,Female,Black or African American alone,,0.8333333333333334,0.0,1243,3.286600316159426,OH,1
Ohio,Not working,Male,Black or African American alone,,0.8571428571428571,0.0,1234,3.449095559758212,OH,1
Ohio,Not working,Male,Two or More Races,,0.0,0.0,96,1.088584038741873,OH,1
Ohio,Not working,Female,White alone,,0.875,0.0,1364,0.6873004487748797,OH,1
Ohio,Not working,Male,White alone,,0.9,0.0,813,0.40277880335771066,OH,1
Ohio,STEM,Female,Asian alone,-0.08383530586950132,1.0,19654.40497737557,800,1.2749029363281843,OH,0
Ohio,STEM,Male,Asian alone,-0.024651080746572167,0.95,26282.05316742081,2352,3.544372718848003,OH,0
Ohio,STEM,Female,Black or African American alone,-0.09634958136172801,1.0,52564.106334841636,727,0.20820875568843608,OH,0
Ohio,STEM,Male,Black or African American alone,-0.24540362969699808,0.9285714285714286,34280.938914027145,2812,0.8513226680278382,OH,0
Ohio,STEM,Male,Some Other Race alone,-0.5135717409948205,1.0,66276.48190045249,381,1.0643635174321235,OH,0
Ohio,STEM,Female,Two or More Races,0.8286327194130964,1.0,42851.17364253394,510,0.673301312977558,OH,0
Ohio,STEM,Male,Two or More Races,-0.4351870557856782,1.0,31995.542986425342,1082,1.3289443765056705,OH,0
Ohio,STEM,Female,White alone,0.39280104575792224,0.989247311827957,38851.730769230766,10184,0.5558267725056139,OH,0
Ohio,STEM,Male,White alone,0.04267780876323742,0.9688473520249221,57134.898190045256,28560,1.5325797347717758,OH,0
Ohio,STEM-related,Female,Asian alone,0.16822320455705161,1.0,33709.5899321267,1733,2.2747788504577833,OH,0
Ohio,STEM-related,Male,Asian alone,-0.1383863291362627,1.0,39994.42873303167,357,0.44312246548413564,OH,0
